45,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),149.99,['https://images-na.ssl-images-amazon.com/images/I/41AGvSmY-fL.jpg'],FALSE,TRUE,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components"
46,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),147.99,['https://images-na.ssl-images-amazon.com/images/I/41AGvSmY-fL.jpg'],FALSE,TRUE,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components"
47,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),158.95,['https://images-na.ssl-images-amazon.com/images/I/41AGvSmY-fL.jpg'],FALSE,TRUE,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components"
48,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),154.99,['https://images-na.ssl-images-amazon.com/images/I/41AGvSmY-fL.jpg'],FALSE,TRUE,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components"
49,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop Memory Kit - Black (CMK16GX4M2B3000C15),151.99,['https://images-na.ssl-images-amazon.com/images/I/41AGvSmY-fL.jpg'],FALSE,TRUE,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components"
50,Outdoor Tech Buckshot Pro Bluetooth Speaker,55.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
51,Outdoor Tech Buckshot Pro Bluetooth Speaker,56.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
52,Outdoor Tech Buckshot Pro Bluetooth Speaker,65.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
53,Outdoor Tech Buckshot Pro Bluetooth Speaker,71.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
54,Outdoor Tech Buckshot Pro Bluetooth Speaker,63.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
55,Outdoor Tech Buckshot Pro Bluetooth Speaker,59.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
56,Outdoor Tech Buckshot Pro Bluetooth Speaker,64.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
57,Outdoor Tech Buckshot Pro Bluetooth Speaker,58.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
58,Outdoor Tech Buckshot Pro Bluetooth Speaker,57.99,['https://images-na.ssl-images-amazon.com/images/I/81K8ARqfiYL._SL1500_.jpg'],FALSE,TRUE,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio"
59,Motorola Wi-Fi Pet Video Camera,99.99,https://i5.walmartimages.com/asr/0acda0e4-4794-4005-83c6-34826ea09b73_1.0b3edc2ee891d8de38a038ff9828df53.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,FALSE,TRUE,"Electronics,Cameras & Camcorders,All Camcorders,Home, Garage & Office,Pet Supplies & Technology,Pet Cameras & Technology,Wearable Pet Cameras,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Webcams,Housewares,Pet Cameras,Dog,Training Aids,Training & Behavior,Networking,Computers,Routers,pet,Security & Surveillance,Surveillance Video Equipment,Security Monitors & Displays"
60,Motorola Wi-Fi Pet Video Camera,99.99,https://i5.walmartimages.com/asr/0acda0e4-4794-4005-83c6-34826ea09b73_1.0b3edc2ee891d8de38a038ff9828df53.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,FALSE,TRUE,"Electronics,Cameras & Camcorders,All Camcorders,Home, Garage & Office,Pet Supplies & Technology,Pet Cameras & Technology,Wearable Pet Cameras,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Webcams,Housewares,Pet Cameras,Dog,Training Aids,Training & Behavior,Networking,Computers,Routers,pet,Security & Surveillance,Surveillance Video Equipment,Security Monitors & Displays"
61,Details About Samsung Gear Iconx 2018 Edition Cordfree Fitness Earbuds Black (us Version),199.99,['https://images-na.ssl-images-amazon.com/images/I/51QD6aytnLL._SL1000_.jpg'],FALSE,TRUE,"Headphones,Bluetooth Headphones,All Headphones,Consumer Electronics,Portable Audio & Headphones,Earbud Headphones,Electronics,Audio,Mobile"
62,Details About Samsung Gear Iconx 2018 Edition Cordfree Fitness Earbuds Black (us Version),149.99,['https://images-na.ssl-images-amazon.com/images/I/51QD6aytnLL._SL1000_.jpg'],FALSE,TRUE,"Headphones,Bluetooth Headphones,All Headphones,Consumer Electronics,Portable Audio & Headphones,Earbud Headphones,Electronics,Audio,Mobile"
63,Details About Samsung Gear Iconx 2018 Edition Cordfree Fitness Earbuds Black (us Version),159.99,['https://images-na.ssl-images-amazon.com/images/I/51QD6aytnLL._SL1000_.jpg'],FALSE,TRUE,"Headphones,Bluetooth Headphones,All Headphones,Consumer Electronics,Portable Audio & Headphones,Earbud Headphones,Electronics,Audio,Mobile"
64,Details About Samsung Gear Iconx 2018 Edition Cordfree Fitness Earbuds Black (us Version),199,['https://images-na.ssl-images-amazon.com/images/I/51QD6aytnLL._SL1000_.jpg'],FALSE,TRUE,"Headphones,Bluetooth Headphones,All Headphones,Consumer Electronics,Portable Audio & Headphones,Earbud Headphones,Electronics,Audio,Mobile"
65,Details About Samsung Gear Iconx 2018 Edition Cordfree Fitness Earbuds Black (us Version),154.95,['https://images-na.ssl-images-amazon.com/images/I/51QD6aytnLL._SL1000_.jpg'],FALSE,TRUE,"Headphones,Bluetooth Headphones,All Headphones,Consumer Electronics,Portable Audio & Headphones,Earbud Headphones,Electronics,Audio,Mobile"
66,Details About Samsung Gear Iconx 2018 Edition Cordfree Fitness Earbuds Black (us Version),199.99,['https://images-na.ssl-images-amazon.com/images/I/51QD6aytnLL._SL1000_.jpg'],FALSE,TRUE,"Headphones,Bluetooth Headphones,All Headphones,Consumer Electronics,Portable Audio & Headphones,Earbud Headphones,Electronics,Audio,Mobile"
67,2TB Red 5400 rpm SATA III 3.5 Internal NAS HDD,89.99,https://i5.walmartimages.com/asr/92471d38-b293-4e14-8bb7-272c66e5cafb_1.9b4b43e43c813199391d187cd079f4a0.jpeg%3FodnHeight%3D450%26odnWidth%3D450%26odnBg%3DFFFFFF,FALSE,TRUE,"Computers,Internal Hard Drives,Internal Drives,Drives, Storage & Blank Media,Computers & Accessories,Hard Drives (HDD, SSD & NAS),Computer Accessories & Peripherals,Internal Hard Disk Drives,Electronics,Hard Drives & Storage,Drives Storage,Computers/Tablets & Networking,Computer Components,Computers & Tablets,Data Storage"
